experiment	ppid	session_num	trial_num	block_num	trial_num_in_block	start_time	end_time	trial_no	scene	target	response_mode	shift_x	shift_y	shift_z	view_rotation	preview_label	t_starting_pos	standing_y_rotation	target_label	target_pos_x	target_pos_y	target_pos_z	target_euler_x	target_euler_y	target_euler_z	target_bbox_center_x	target_bbox_center_y	target_bbox_center_z	target_bbox_size_x	target_bbox_size_y	target_bbox_size_z	t_scene_preview_start	t_scene_preview_end	t_response_start	t_response_end	response_pos_x_pivot	response_pos_y_pivot	response_pos_z_pivot	response_euler_x	response_euler_y	response_euler_z	tar_error_pos	tar_error_pos_x	tar_error_pos_y	tar_error_pos_z	tar_error_angle	tar_error_euler_x	tar_error_euler_y	tar_error_euler_z	standing_pos_x	standing_pos_y	standing_pos_z	VR_move_location_0	Eye_gaze_location_0	trial_valid	invalid_reason	response_bbox_center_x	response_bbox_center_y	response_bbox_center_z	tar_error_bbox	tar_error_bbox_x	tar_error_bbox_y	tar_error_bbox_z	response_duration	tar_error_surf	trial_status	drop_count	last_drop_time	last_drop_x	last_drop_z	drop1_err_pos	drop2_err_pos	drop3_err_pos	drop4_err_pos	move_dist	tar_error_right_left	tar_error_away_toward
Pilot_Kitchen_laser	9	3	36	1	36	519.5355	528.5763	9	K01	K01_L12	laser	0	0	0	0	Banana	521.0915	1.113553	banana	0.050392	0.908097	1.171279	276.2014	165.8417	147.4809	0.03991	0.907322	1.177484	0.224758	0.057988	0.228644	521.6014	522.7898	524.8	527.5544	0.076872	0.886198	1.147912	0.0	0.0	0.0	0.041555	0.02648	-0.021899	-0.023367	104.7426	-276.2014	-165.8417	-147.4809	0.021888	1.582526	0.187455	Pilot_Kitchen_laser/9/S003/trackers/VR_move_T036.csv	Pilot_Kitchen_laser/9/S003/trackers/Eye_gaze_T036.csv	1	valid								2.7544000000000324	0.035315819245771374	valid	0.0								0.017693943061326135	0.02648	-0.023367
Pilot_Kitchen_laser	9	3	37	1	37	529.587	541.2489	10	K01	K01_L19	laser	0	0	0	270	Kettle	533.4077	266.305	electrickettle	-1.815528	0.88442	-1.188014	359.4425	51.20193	359.9249	-1.83694	1.015495	-1.169477	0.279372	0.263917	0.277038	533.9185	534.7183	536.7286	540.2271	-1.793409	0.886198	-1.191311	0.0	0.0	0.0	0.022434	0.022119	0.001778	-0.003297	51.20444	-359.4425	-51.20193	-359.9249	-0.255387	1.591241	0.000757	Pilot_Kitchen_laser/9/S003/trackers/VR_move_T037.csv	Pilot_Kitchen_laser/9/S003/trackers/Eye_gaze_T037.csv	1	valid								3.498499999999922	0.022363371168050688	valid	0.0								0.05351164978072059	-0.003297	-0.022119
Pilot_Kitchen_laser	9	3	38	1	38	542.2595	551.5669	10	K01	K01_L19	laser	0	0	0	270	Kettle	543.548	270.3215	electrickettle	-1.815528	0.88442	-1.188014	359.4425	51.20193	359.9249	-1.83694	1.015495	-1.169477	0.279372	0.263917	0.277038	544.0588	546.1581	548.1683	550.5451	-1.813234	0.886198	-1.223463	0.0	0.0	0.0	0.035568	0.002293	0.001778	-0.035449	51.20444	-359.4425	-51.20193	-359.9249	-0.225512	1.594646	-0.014956	Pilot_Kitchen_laser/9/S003/trackers/VR_move_T038.csv	Pilot_Kitchen_laser/9/S003/trackers/Eye_gaze_T038.csv	1	valid								2.376800000000003	0.03552314790386692	valid	0.0								0.049161134536643725	-0.035449	-0.002293
Pilot_Kitchen_laser	9	3	39	1	39	552.5777	565.2616	4	K01	K01_L09	laser	0	0	0	90	Plate	557.0092	90.54079	tablesetting	1.346949	0.883812	0.447195	1.149957	175.9449	2.014389	1.376723	0.896645	0.467217	0.431217	0.056127	0.360425	557.52	559.1971	561.2075	564.2397	1.348923	0.869972	0.422169	0.0	0.0	0.0	0.028666	0.001974	-0.01384	-0.025027	175.9255	-1.149957	-175.9449	-2.014389	0.239812	1.562366	0.027623	Pilot_Kitchen_laser/9/S003/trackers/VR_move_T039.csv	Pilot_Kitchen_laser/9/S003/trackers/Eye_gaze_T039.csv	1	valid								3.032199999999989	0.025103731834131757	valid	0.0								0.049523513397152163	0.025027	0.001974
Pilot_Kitchen_laser	9	3	40	1	40	566.2722	577.3677	10	K01	K01_L19	laser	0	0	0	270	Kettle	570.5815	268.8828	electrickettle	-1.815528	0.88442	-1.188014	359.4425	51.20193	359.9249	-1.83694	1.015495	-1.169477	0.279372	0.263917	0.277038	571.0925	572.0365	574.0469	576.3458	-1.77368	0.886198	-1.177335	0.0	0.0	0.0	0.043225	0.041847	0.001778	0.010679	51.20444	-359.4425	-51.20193	-359.9249	-0.234641	1.587765	-0.003045	Pilot_Kitchen_laser/9/S003/trackers/VR_move_T040.csv	Pilot_Kitchen_laser/9/S003/trackers/Eye_gaze_T040.csv	1	valid								2.2989000000000033	0.0431890743707249	valid	0.0								0.059822628465721374	0.010679	-0.041847
Pilot_Kitchen_laser	9	3	41	1	41	578.3783	588.7853	4	K01	K01_L09	laser	0	0	0	90	Plate	582.4434	89.73057	tablesetting	1.346949	0.883812	0.447195	1.149957	175.9449	2.014389	1.376723	0.896645	0.467217	0.431217	0.056127	0.360425	582.9543	583.7874	585.7975	587.7634	1.342252	0.870706	0.440554	0.0	0.0	0.0	0.015424	-0.004697	-0.013105	-0.006641	175.9255	-1.149957	-175.9449	-2.014389	0.187784	1.586141	-0.000111	Pilot_Kitchen_laser/9/S003/trackers/VR_move_T041.csv	Pilot_Kitchen_laser/9/S003/trackers/Eye_gaze_T041.csv	1	valid								1.9659000000000333	0.008134168058258917	valid	0.0								0.02857404119542851	0.006641	-0.004697
Pilot_Kitchen_laser	9	3	42	1	42	589.796	600.536	1	K01	K01_L05	laser	0	0	0	180	Plant	594.1385	180.2362	plant	0.740949	0.010997	-1.475805	357.0071	116.5166	356.3118	0.689599	0.494938	-1.514348	1.09479	0.991716	0.990528	594.6495	595.6835	597.6927	599.5142	0.750126	0.00527	-1.474544	0.0	0.0	0.0	0.010891	0.009177	-0.005727	0.001261	116.4812	-357.0071	-116.5166	-356.3118	0.021746	1.545317	-0.288422	Pilot_Kitchen_laser/9/S003/trackers/VR_move_T042.csv	Pilot_Kitchen_laser/9/S003/trackers/Eye_gaze_T042.csv	1	valid								1.8215000000000146	0.009263231077761135	valid	0.0								0.06419717361812151	-0.009177	-0.001261
Pilot_Kitchen_laser	9	3	43	1	43	601.5466	615.0524	10	K01	K01_L19	laser	0	0	0	270	Kettle	608.4772	271.9167	electrickettle	-1.815528	0.88442	-1.188014	359.4425	51.20193	359.9249	-1.83694	1.015495	-1.169477	0.279372	0.263917	0.277038	608.988	609.8546	611.8649	614.0308	-1.797023	0.886198	-1.206053	0.0	0.0	0.0	0.025904	0.018505	0.001778	-0.018039	51.20444	-359.4425	-51.20193	-359.9249	-0.245886	1.590052	-0.025097	Pilot_Kitchen_laser/9/S003/trackers/VR_move_T043.csv	Pilot_Kitchen_laser/9/S003/trackers/Eye_gaze_T043.csv	1	valid								2.165899999999965	0.02584261105229123	valid	0.0								0.04290127891451429	-0.018039	-0.018505
Pilot_Kitchen_laser	9	3	44	1	44	616.063	626.5699	6	K01	K01_L07	laser	0	0	0	270	Espresso Machine	617.3959	272.3347	coffeemaker	-1.82445	0.880285	-0.854397	358.1284	90.56697	358.8811	-1.764189	1.051043	-0.853803	0.345148	0.352667	0.277094	617.9068	620.7278	622.7383	625.5481	-1.757799	0.886198	-0.832979	0.0	0.0	0.0	0.070258	0.066651	0.005913	0.021418	90.56924	-358.1284	-90.56697	-358.8811	-0.20257	1.581729	-0.037169	Pilot_Kitchen_laser/9/S003/trackers/VR_move_T044.csv	Pilot_Kitchen_laser/9/S003/trackers/Eye_gaze_T044.csv	1	valid								2.8097999999999956	0.07000776046268013	valid	0.0								0.03573574561735483	0.021418	-0.066651
Pilot_Kitchen_laser	9	3	45	1	45	627.5807	638.5985	4	K01	K01_L09	laser	0	0	0	90	Plate	632.1565	93.78458	tablesetting	1.346949	0.883812	0.447195	1.149957	175.9449	2.014389	1.376723	0.896645	0.467217	0.431217	0.056127	0.360425	632.6674	633.6115	635.6219	637.5766	1.36921	0.870076	0.458951	0.0	0.0	0.0	0.028678	0.022261	-0.013736	0.011756	175.9255	-1.149957	-175.9449	-2.014389	0.168525	1.588297	0.007348	Pilot_Kitchen_laser/9/S003/trackers/VR_move_T045.csv	Pilot_Kitchen_laser/9/S003/trackers/Eye_gaze_T045.csv	1	valid								1.9547000000000025	0.025174504106337498	valid	0.0								0.019524784740491127	-0.011756	0.022261
Pilot_Kitchen_laser	9	3	46	1	46	639.6091	647.5504	3	K01	K01_L16	laser	0	0	0	90	Flowers	640.853	86.3807	flowers	1.069949	0.867997	0.834195	0.462501	110.9224	358.712	1.072386	1.089711	0.836063	0.476981	0.447812	0.470179	641.3639	642.2192	644.2294	646.5285	1.064799	0.891192	0.807905	0.0	0.0	0.0	0.035436	-0.00515	0.023195	-0.02629	110.9332	-0.462501	-110.9224	-358.712	0.200589	1.571432	0.04614	Pilot_Kitchen_laser/9/S003/trackers/VR_move_T046.csv	Pilot_Kitchen_laser/9/S003/trackers/Eye_gaze_T046.csv	1	valid								2.299099999999953	0.02678967338360066	valid	0.0								0.06715714393625374	0.02629	-0.00515
Pilot_Kitchen_laser	9	3	47	1	47	648.561	658.4014	8	K01	K01_L13	laser	0	0	0	0	Cutting Board	651.5486	357.1076	cuttingboard	-1.437559	0.891825	1.196799	272.964	60.09008	300.075	-1.436887	0.906805	1.197186	0.245887	0.05029	0.364747	652.0595	653.0814	655.0918	657.3798	-1.53006	0.886196	1.2191	0.0	0.0	0.0	0.095317	-0.0925	-0.005628	0.022301	88.54763	-272.964	-60.09008	-300.075	-0.014346	1.584974	0.188597	Pilot_Kitchen_laser/9/S003/trackers/VR_move_T047.csv	Pilot_Kitchen_laser/9/S003/trackers/Eye_gaze_T047.csv	1	valid								2.288000000000011	0.09515129847774015	valid	0.0								0.07988843094155756	-0.0925	0.022301
Pilot_Kitchen_laser	9	3	48	1	48	659.412	669.9745	6	K01	K01_L07	laser	0	0	0	270	Espresso Machine	662.3444	268.6655	coffeemaker	-1.82445	0.880285	-0.854397	358.1284	90.56697	358.8811	-1.764189	1.051043	-0.853803	0.345148	0.352667	0.277094	662.8553	664.1215	666.1317	668.9528	-1.784468	0.886198	-0.879992	0.0	0.0	0.0	0.04784	0.039982	0.005913	-0.025594	90.56924	-358.1284	-90.56697	-358.8811	-0.21381	1.59553	0.039273	Pilot_Kitchen_laser/9/S003/trackers/VR_move_T048.csv	Pilot_Kitchen_laser/9/S003/trackers/Eye_gaze_T048.csv	1	valid								2.8211000000000013	0.047472774818836945	valid	0.0								0.0325958506810962	-0.025594	-0.039982
Pilot_Kitchen_laser	9	3	49	1	49	670.9852	683.3247	7	K01	K01_L15	laser	0	0	0	270	Water Bottle	672.207	268.5767	waterbottle	-1.392051	0.883097	-1.231805	0.516519	199.2043	358.5333	-1.400844	0.984469	-1.230697	0.092938	0.203459	0.086649	672.7178	673.7619	675.7723	682.3029	-1.384988	0.886198	-1.269656	0.0	0.0	0.0	0.038629	0.007063	0.003101	-0.037851	160.7909	-0.516519	-199.2043	-358.5333	-0.21747	1.574441	-0.006272	Pilot_Kitchen_laser/9/S003/trackers/VR_move_T049.csv	Pilot_Kitchen_laser/9/S003/trackers/Eye_gaze_T049.csv	1	valid								6.5306000000000495	0.038504339625553725	valid	0.0								0.09357740619315832	-0.037851	-0.007063
Pilot_Kitchen_laser	9	3	50	1	50	684.3354	693.5983	10	K01	K01_L19	laser	0	0	0	270	Kettle	685.6015	266.3543	electrickettle	-1.815528	0.88442	-1.188014	359.4425	51.20193	359.9249	-1.83694	1.015495	-1.169477	0.279372	0.263917	0.277038	686.1133	686.8234	688.8336	692.5765	-1.802476	0.886198	-1.206496	0.0	0.0	0.0	0.022696	0.013052	0.001778	-0.018482	51.20444	-359.4425	-51.20193	-359.9249	-0.166689	1.595015	0.020769	Pilot_Kitchen_laser/9/S003/trackers/VR_move_T050.csv	Pilot_Kitchen_laser/9/S003/trackers/Eye_gaze_T050.csv	1	valid								3.7428999999999633	0.02262606965427283	valid	0.0								0.04610508129586076	-0.018482	-0.013052
Pilot_Kitchen_laser	10	1	1	1	1	15.78952	73.50578	10	K01	K01_L19	laser	0	0	0	270	Kettle	24.28138	270.8356	electrickettle	-1.815528	0.88442	-1.188014	359.4425	51.20193	359.9249	-1.83694	1.015495	-1.169477	0.279372	0.263917	0.277038	25.73605	66.70862	68.71886	72.48398	-1.712376	0.886198	-1.180893	0.0	0.0	0.0	0.103413	0.103152	0.001778	0.00712	51.20444	-359.4425	-51.20193	-359.9249	-0.032452	1.569521	0.015923	Pilot_Kitchen_laser/10/S001/trackers/VR_move_T001.csv	Pilot_Kitchen_laser/10/S001/trackers/Eye_gaze_T001.csv	1	valid								3.765119999999996	0.10339750357237852	valid	0.0								0.2098758694952811	0.00712	-0.103152
Pilot_Kitchen_laser	10	1	4	1	4	101.1613	117.1325	7	K01	K01_L15	laser	0	0	0	270	Water Bottle	105.3261	276.9275	waterbottle	-1.392051	0.883097	-1.231805	0.516519	199.2043	358.5333	-1.400844	0.984469	-1.230697	0.092938	0.203459	0.086649	105.8261	113.0898	115.1	116.1107	-1.355212	0.886198	-1.222283	0.0	0.0	0.0	0.038176	0.036839	0.003101	0.009521	160.7909	-0.516519	-199.2043	-358.5333	-0.051285	1.595978	-0.079166	Pilot_Kitchen_laser/10/S001/trackers/VR_move_T004.csv	Pilot_Kitchen_laser/10/S001/trackers/Eye_gaze_T004.csv	1	valid								1.0107	0.038049709657236405	valid	0.0								0.0323738267461393	0.009521	-0.036839
Pilot_Kitchen_laser	10	1	6	1	6	129.5719	139.479	5	K01	K01_L04	laser	0	0	0	0	Breadbasket	132.7151	3.195054	bunsinbasket	-1.087051	0.883797	1.18928	0.60304	67.68452	1.555164	-1.088983	0.950319	1.190754	0.301863	0.325402	0.296634	133.2259	134.7587	136.769	138.4572	-1.086613	0.886198	1.198898	0.0	0.0	0.0	0.009923	0.000438	0.002401	0.009619	67.69444	-0.60304	-67.68452	-1.555164	-0.016246	1.594683	0.116213	Pilot_Kitchen_laser/10/S001/trackers/VR_move_T006.csv	Pilot_Kitchen_laser/10/S001/trackers/Eye_gaze_T006.csv	1	valid								1.6881999999999948	0.009627968009917897	valid	0.0								0.07996888160413461	0.000438	0.009619
Pilot_Kitchen_laser	10	1	7	1	7	140.4896	150.2635	9	K01	K01_L12	laser	0	0	0	0	Banana	144.2106	356.3354	banana	0.050392	0.908097	1.171279	276.2014	165.8417	147.4809	0.03991	0.907322	1.177484	0.224758	0.057988	0.228644	144.7213	146.3322	148.3421	149.2417	0.060815	0.886198	1.150392	0.0	0.0	0.0	0.032007	0.010422	-0.021899	-0.020887	104.7426	-276.2014	-165.8417	-147.4809	-0.02083	1.601498	0.083164	Pilot_Kitchen_laser/10/S001/trackers/VR_move_T007.csv	Pilot_Kitchen_laser/10/S001/trackers/Eye_gaze_T007.csv	1	valid								0.8996000000000208	0.02334321524554822	valid	0.0								0.013266066831262871	0.010422	-0.020887
Pilot_Kitchen_laser	10	1	8	1	8	151.2741	160.3372	10	K01	K01_L19	laser	0	0	0	270	Kettle	153.9175	267.7434	electrickettle	-1.815528	0.88442	-1.188014	359.4425	51.20193	359.9249	-1.83694	1.015495	-1.169477	0.279372	0.263917	0.277038	154.4284	156.05	158.0603	159.3271	-1.797625	0.886198	-1.192635	0.0	0.0	0.0	0.018575	0.017902	0.001778	-0.004621	51.20444	-359.4425	-51.20193	-359.9249	-0.174457	1.599191	-0.004507	Pilot_Kitchen_laser/10/S001/trackers/VR_move_T008.csv	Pilot_Kitchen_laser/10/S001/trackers/Eye_gaze_T008.csv	1	valid								1.2667999999999893	0.018489755271501027	valid	0.0								0.0411908402768455	-0.004621	-0.017902
Pilot_Kitchen_laser	10	1	9	1	9	161.3479	170.1221	6	K01	K01_L07	laser	0	0	0	270	Espresso Machine	163.6136	270.2944	coffeemaker	-1.82445	0.880285	-0.854397	358.1284	90.56697	358.8811	-1.764189	1.051043	-0.853803	0.345148	0.352667	0.277094	164.1244	165.4685	167.4788	169.1004	-1.721878	0.886198	-0.787258	0.0	0.0	0.0	0.122734	0.102572	0.005913	0.067139	90.56924	-358.1284	-90.56697	-358.8811	-0.136833	1.607606	-0.011481	Pilot_Kitchen_laser/10/S001/trackers/VR_move_T009.csv	Pilot_Kitchen_laser/10/S001/trackers/Eye_gaze_T009.csv	1	valid								1.6216000000000008	0.1225914373233301	valid	0.0								0.038280256547032515	0.067139	-0.102572
Pilot_Kitchen_laser	10	1	10	1	10	171.1328	181.8507	5	K01	K01_L04	laser	0	0	0	0	Breadbasket	174.5982	358.1451	bunsinbasket	-1.087051	0.883797	1.18928	0.60304	67.68452	1.555164	-1.088983	0.950319	1.190754	0.301863	0.325402	0.296634	175.1089	177.6303	179.6406	180.829	-1.083839	0.886198	1.164738	0.0	0.0	0.0	0.024867	0.003212	0.002401	-0.024542	67.69444	-0.60304	-67.68452	-1.555164	-0.141108	1.592152	0.06747	Pilot_Kitchen_laser/10/S001/trackers/VR_move_T010.csv	Pilot_Kitchen_laser/10/S001/trackers/Eye_gaze_T010.csv	1	valid								1.1884000000000015	0.024751297097323852	valid	0.0								0.01721939797275453	0.003212	-0.024542
Pilot_Kitchen_laser	10	1	11	1	11	182.8615	192.7142	10	K01	K01_L19	laser	0	0	0	270	Kettle	185.5496	267.711	electrickettle	-1.815528	0.88442	-1.188014	359.4425	51.20193	359.9249	-1.83694	1.015495	-1.169477	0.279372	0.263917	0.277038	186.0601	187.8483	189.8586	191.7024	-1.860193	0.886198	-1.3078	0.0	0.0	0.0	0.127855	-0.044666	0.001778	-0.119786	51.20444	-359.4425	-51.20193	-359.9249	-0.137957	1.609205	-0.004866	Pilot_Kitchen_laser/10/S001/trackers/VR_move_T011.csv	Pilot_Kitchen_laser/10/S001/trackers/Eye_gaze_T011.csv	1	valid								1.8438000000000159	0.12784227790914882	valid	0.0								0.06216105535093837	-0.119786	0.044666
Pilot_Kitchen_laser	10	1	12	1	12	193.7237	202.0091	9	K01	K01_L12	laser	0	0	0	0	Banana	196.5783	2.353257	banana	0.050392	0.908097	1.171279	276.2014	165.8417	147.4809	0.03991	0.907322	1.177484	0.224758	0.057988	0.228644	197.089	198.0775	200.0878	200.9875	0.071156	0.886198	1.203699	0.0	0.0	0.0	0.044291	0.020763	-0.021899	0.032419	104.7426	-276.2014	-165.8417	-147.4809	-0.07456	1.574345	0.107927	Pilot_Kitchen_laser/10/S001/trackers/VR_move_T012.csv	Pilot_Kitchen_laser/10/S001/trackers/Eye_gaze_T012.csv	1	valid								0.8997000000000241	0.038499351890648854	valid	0.0								0.01776397811665875	0.020763	0.032419
Pilot_Kitchen_laser	10	1	13	1	13	203.0199	211.1166	9	K01	K01_L12	laser	0	0	0	0	Banana	204.7747	5.410867	banana	0.050392	0.908097	1.171279	276.2014	165.8417	147.4809	0.03991	0.907322	1.177484	0.224758	0.057988	0.228644	205.2856	206.9961	209.0064	210.0948	0.072426	0.886198	1.110059	0.0	0.0	0.0	0.068651	0.022034	-0.021899	-0.06122	104.7426	-276.2014	-165.8417	-147.4809	-0.086901	1.588077	0.096965	Pilot_Kitchen_laser/10/S001/trackers/VR_move_T013.csv	Pilot_Kitchen_laser/10/S001/trackers/Eye_gaze_T013.csv	1	valid								1.0883999999999787	0.06506447230247861	valid	0.0								0.023764618679159803	0.022034	-0.06122
Pilot_Kitchen_laser	10	1	14	1	14	212.1273	222.4787	4	K01	K01_L09	laser	0	0	0	90	Plate	214.7483	93.03041	tablesetting	1.346949	0.883812	0.447195	1.149957	175.9449	2.014389	1.376723	0.896645	0.467217	0.431217	0.056127	0.360425	215.2594	217.8474	219.8575	221.4569	1.263062	0.873531	0.425271	0.0	0.0	0.0	0.087312	-0.083887	-0.01028	-0.021924	175.9255	-1.149957	-175.9449	-2.014389	0.045059	1.594631	0.111835	Pilot_Kitchen_laser/10/S001/trackers/VR_move_T014.csv	Pilot_Kitchen_laser/10/S001/trackers/Eye_gaze_T014.csv	1	valid								1.5994000000000028	0.08670461663025797	valid	0.0								0.026952726118210736	0.021924	-0.083887
Pilot_Kitchen_laser	10	1	15	1	15	223.4893	232.7533	5	K01	K01_L04	laser	0	0	0	0	Breadbasket	226.5549	5.492528	bunsinbasket	-1.087051	0.883797	1.18928	0.60304	67.68452	1.555164	-1.088983	0.950319	1.190754	0.301863	0.325402	0.296634	227.0656	228.3433	230.3534	231.7306	-1.213961	0.886198	1.28078	0.0	0.0	0.0	0.156474	-0.126909	0.002401	0.091501	67.69444	-0.60304	-67.68452	-1.555164	-0.038777	1.605197	0.142128	Pilot_Kitchen_laser/10/S001/trackers/VR_move_T015.csv	Pilot_Kitchen_laser/10/S001/trackers/Eye_gaze_T015.csv	1	valid								1.3772000000000162	0.15645573846938324	valid	0.0								0.02326163336429284	-0.126909	0.091501
Pilot_Kitchen_laser	10	1	16	1	16	233.7631	243.4702	8	K01	K01_L13	laser	0	0	0	0	Cutting Board	236.6284	359.2158	cuttingboard	-1.437559	0.891825	1.196799	272.964	60.09008	300.075	-1.436887	0.906805	1.197186	0.245887	0.05029	0.364747	237.1393	238.8165	240.8267	242.4483	-1.440313	0.886196	1.199202	0.0	0.0	0.0	0.006711	-0.002754	-0.005628	0.002402	88.54763	-272.964	-60.09008	-300.075	-0.044754	1.60028	0.113429	Pilot_Kitchen_laser/10/S001/trackers/VR_move_T016.csv	Pilot_Kitchen_laser/10/S001/trackers/Eye_gaze_T016.csv	1	valid								1.6216000000000008	0.003654986320083883	valid	0.0								0.04750610607822443	-0.002754	0.002402
Pilot_Kitchen_laser	10	1	17	1	17	244.4809	255.5873	8	K01	K01_L13	laser	0	0	0	0	Cutting Board	246.6245	359.4978	cuttingboard	-1.437559	0.891825	1.196799	272.964	60.09008	300.075	-1.436887	0.906805	1.197186	0.245887	0.05029	0.364747	247.1353	250.9782	252.9894	254.5657	-1.352328	0.886196	1.164295	0.0	0.0	0.0	0.091393	0.085232	-0.005628	-0.032504	88.54763	-272.964	-60.09008	-300.075	-0.0601	1.603961	0.120383	Pilot_Kitchen_laser/10/S001/trackers/VR_move_T017.csv	Pilot_Kitchen_laser/10/S001/trackers/Eye_gaze_T017.csv	1	valid								1.5763000000000034	0.09121860214342248	valid	0.0								0.024046252549391595	0.085232	-0.032504
Pilot_Kitchen_laser	10	1	18	1	18	256.5982	267.7714	7	K01	K01_L15	laser	0	0	0	270	Water Bottle	260.7854	268.8185	waterbottle	-1.392051	0.883097	-1.231805	0.516519	199.2043	358.5333	-1.400844	0.984469	-1.230697	0.092938	0.203459	0.086649	261.2972	262.729	264.7393	266.7495	-1.411704	0.886198	-1.289863	0.0	0.0	0.0	0.061373	-0.019652	0.003101	-0.058059	160.7909	-0.516519	-199.2043	-358.5333	-0.094751	1.600962	0.034926	Pilot_Kitchen_laser/10/S001/trackers/VR_move_T018.csv	Pilot_Kitchen_laser/10/S001/trackers/Eye_gaze_T018.csv	1	valid								2.0101999999999975	0.061294141424772394	valid	0.0								0.03287927006652825	-0.058059	0.019652
Pilot_Kitchen_laser	10	1	19	1	19	268.7822	278.8779	6	K01	K01_L07	laser	0	0	0	270	Espresso Machine	270.3038	266.1223	coffeemaker	-1.82445	0.880285	-0.854397	358.1284	90.56697	358.8811	-1.764189	1.051043	-0.853803	0.345148	0.352667	0.277094	270.8146	273.2359	275.2462	277.8564	-1.760076	0.886198	-0.826821	0.0	0.0	0.0	0.070281	0.064374	0.005913	0.027577	90.56924	-358.1284	-90.56697	-358.8811	-0.119166	1.598035	0.048842	Pilot_Kitchen_laser/10/S001/trackers/VR_move_T019.csv	Pilot_Kitchen_laser/10/S001/trackers/Eye_gaze_T019.csv	1	valid								2.6102000000000203	0.07003176173708603	valid	0.0								0.02697000594630487	0.027577	-0.064374
Pilot_Kitchen_laser	10	1	20	1	20	279.8887	293.5943	5	K01	K01_L04	laser	0	0	0	0	Breadbasket	284.698	4.154523	bunsinbasket	-1.087051	0.883797	1.18928	0.60304	67.68452	1.555164	-1.088983	0.950319	1.190754	0.301863	0.325402	0.296634	285.2087	288.352	290.3624	292.5724	-1.099993	0.886198	1.180888	0.0	0.0	0.0	0.01561	-0.012942	0.002401	-0.008392	67.69444	-0.60304	-67.68452	-1.555164	-0.119173	1.584601	0.073355	Pilot_Kitchen_laser/10/S001/trackers/VR_move_T020.csv	Pilot_Kitchen_laser/10/S001/trackers/Eye_gaze_T020.csv	1	valid								2.2100000000000364	0.015424688910963472	valid	0.0								0.026460882657036253	-0.012942	-0.008392
Pilot_Kitchen_laser	10	1	21	1	21	294.6049	305.0562	10	K01	K01_L19	laser	0	0	0	270	Kettle	297.2485	269.8845	electrickettle	-1.815528	0.88442	-1.188014	359.4425	51.20193	359.9249	-1.83694	1.015495	-1.169477	0.279372	0.263917	0.277038	297.7591	300.1139	302.1241	304.0456	-1.874295	0.886198	-1.309319	0.0	0.0	0.0	0.134803	-0.058767	0.001778	-0.121305	51.20444	-359.4425	-51.20193	-359.9249	-0.143286	1.601033	0.001129	Pilot_Kitchen_laser/10/S001/trackers/VR_move_T021.csv	Pilot_Kitchen_laser/10/S001/trackers/Eye_gaze_T021.csv	1	valid								1.9214999999999804	0.1347904422205076	valid	0.0								0.054060623953075114	-0.121305	0.058767
Pilot_Kitchen_laser	10	1	22	1	22	306.0669	318.1065	4	K01	K01_L09	laser	0	0	0	90	Plate	310.6319	92.72519	tablesetting	1.346949	0.883812	0.447195	1.149957	175.9449	2.014389	1.376723	0.896645	0.467217	0.431217	0.056127	0.360425	311.1428	313.4307	315.4409	317.0848	1.361002	0.870982	0.48176	0.0	0.0	0.0	0.039456	0.014053	-0.012829	0.034565	175.9255	-1.149957	-175.9449	-2.014389	0.098086	1.594877	0.080769	Pilot_Kitchen_laser/10/S001/trackers/VR_move_T022.csv	Pilot_Kitchen_laser/10/S001/trackers/Eye_gaze_T022.csv	1	valid								1.6438999999999737	0.03731254526295417	valid	0.0								0.026523394727451972	-0.034565	0.014053
Pilot_Kitchen_laser	10	1	23	1	23	319.1172	331.0678	1	K01	K01_L05	laser	0	0	0	180	Plant	322.127	184.4635	plant	0.740949	0.010997	-1.475805	357.0071	116.5166	356.3118	0.689599	0.494938	-1.514348	1.09479	0.991716	0.990528	322.638	325.9924	328.0025	330.0572	0.740229	0.00527	-1.500025	0.0	0.0	0.0	0.024899	-0.000719	-0.005727	-0.02422	116.4812	-357.0071	-116.5166	-356.3118	0.099877	1.595257	-0.080574	Pilot_Kitchen_laser/10/S001/trackers/VR_move_T023.csv	Pilot_Kitchen_laser/10/S001/trackers/Eye_gaze_T023.csv	1	valid								2.0547000000000253	0.024230699535919213	valid	0.0								0.04038744870319656	0.000719	0.02422
Pilot_Kitchen_laser	10	1	24	1	24	332.0785	344.0516	3	K01	K01_L16	laser	0	0	0	90	Flowers	335.666	89.36639	flowers	1.069949	0.867997	0.834195	0.462501	110.9224	358.712	1.072386	1.089711	0.836063	0.476981	0.447812	0.470179	336.1769	339.0426	341.053	343.0297	1.072698	0.891953	0.850928	0.0	0.0	0.0	0.02935	0.002749	0.023956	0.016732	110.9332	-0.462501	-110.9224	-358.712	0.145529	1.601284	0.014704	Pilot_Kitchen_laser/10/S001/trackers/VR_move_T024.csv	Pilot_Kitchen_laser/10/S001/trackers/Eye_gaze_T024.csv	1	valid								1.976699999999994	0.01695730786416285	valid	0.0								0.036332403739003635	-0.016732	0.002749
